District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
1,49125,1986,36.06666667,24.26666667,179,83.33333333,1.233333333,4.633333333,7.066666667,4,49890,1.015572519
2,232650,1986,37.66666667,23.8,167,79.33333333,1.466666667,3.866666667,7.266666667,20,275252,1.183116269
3,291045,1986,35.63333333,24.33333333,380.6666667,79,5.166666667,4.266666667,6.833333333,6,313447,1.076970915
4,283025,1986,35.53333333,23.4,212.6666667,81.33333333,1.8,3.933333333,6.333333333,10,335118,1.184057945
5,261495,1986,37.33333333,24.43333333,247.3333333,77.66666667,1.5,4.833333333,7.533333333,9,341550,1.306143521
6,74195,1986,37.53333333,22.93333333,148.6666667,69.66666667,1.366666667,3.9,6.5,37,78594,1.05928971
7,146465,1986,36.33333333,23.76666667,212.3333333,80,2.266666667,3.6,6.733333333,9,176397,1.204362817
8,95690,1986,38.6,24.3,188.6666667,77,3.8,4.166666667,6.533333333,7,127096,1.328205664
9,65510,1986,37.66666667,24.4,212.3333333,82.33333333,1.966666667,4.566666667,6.866666667,4,65708,1.003022439
10,193565,1986,35.5,23.8,293.3333333,77,3.066666667,4.966666667,5.466666667,19,192992,0.997039754
11,181525,1986,35.66666667,23.96666667,378.6666667,82,1.7,4.266666667,6.733333333,6,188263,1.037118854
12,151015,1986,40.16666667,23.63333333,89.66666667,74,3.733333333,4.133333333,6.9,14,179478,1.188477966
13,12010,1986,36,25.06666667,91.66666667,85,2.533333333,4.433333333,5.033333333,3,5935,0.494171524
14,271160,1986,40.6,23.46666667,116.3333333,74.33333333,2.666666667,3.666666667,7.1,20,318826,1.175785514
15,10285,1986,36.8,23.06666667,219.3333333,75,1.233333333,4.333333333,6.201234568,63,10505,1.021390374
16,329315,1986,36.33333333,22.26666667,251.3333333,78.66666667,2,4.333333333,6.2,34,375860,1.14133884
17,605860,1986,35.9,21.6,333,79,1.633333333,5.3,5.633333333,35,426500,0.70395801
1,49561,1987,37.9,24.96666667,173.6666667,83,1.3,4.533333333,7.066666667,4,49732,1.003450294
2,348308,1987,38.56666667,24.33333333,216,75.33333333,1.533333333,4.2,7.066666667,20,414479,1.18997841
3,262853,1987,34.33333333,24.9,287.3333333,79.33333333,4.866666667,3.933333333,6.566666667,6,291945,1.110677831
4,395225,1987,35.53333333,24.5,195.3333333,82.33333333,2.233333333,4.066666667,7.2,10,481429,1.218113733
5,345988,1987,39.43333333,25.2,218.3333333,77,1.733333333,4.2,7.5,9,364608,1.053816895
6,86615,1987,38.33333333,23.23333333,184.6666667,68,1.233333333,3.5,6.5,37,96133,1.109888587
7,182018,1987,38.76666667,24.76666667,215.3333333,77,2.6,4.033333333,7.6,9,237807,1.306502654
8,158700,1987,39.1,25.13333333,181.3333333,75,3.566666667,4.333333333,7.033333333,7,231825,1.460775047
9,79590,1987,38.76666667,24.8,187.3333333,79.66666667,1.7,4.3,7.966666667,4,86418,1.085789672
10,265522,1987,36.56666667,24.23333333,283.3333333,79.66666667,2.166666667,4.533333333,6.133333333,19,213804,0.805221413
11,186574,1987,35.83333333,24.73333333,283.6666667,80.66666667,1.9,4.166666667,6.7,6,198102,1.061787816
12,215500,1987,40.4,23.23333333,110.6666667,70.66666667,2.566666667,3.333333333,7.466666667,14,241589,1.121062645
13,10890,1987,36.46666667,25.83333333,21.66666667,82,2.1,3.966666667,5.666666667,3,4727,0.434067952
14,293341,1987,41.2,24,135.3333333,69.33333333,2.266666667,3.366666667,7.4,20,352472,1.201577686
15,9680,1987,35.56666667,24,315,78,0.933333333,3.7,6.233333333,63,10120,1.045454545
16,394157,1987,37.46666667,23.3,232.3333333,81,1.966666667,4.133333333,7.2,34,431859,1.09565224
17,555183,1987,35.16666667,22.86666667,560.3333333,81.33333333,1.866666667,5.7,5.066666667,35,386904,0.696894537
18,204707,1987,38.43333333,23.7,191,78,2.433333333,4.066666667,6.166666667,10,239507,1.169999072
1,72310,1988,35.36666667,25.06666667,351.3333333,83.66666667,1.233333333,5.2,6,4,74587,1.031489421
2,387410,1988,37.7,23.76666667,367.3333333,80.66666667,1.966666667,4.466666667,5.8,20,472637,1.21999174
3,274660,1988,34.3,24.63333333,419.3333333,79.33333333,4.233333333,4.566666667,5.866666667,6,294261,1.071364596
4,523485,1988,34.9,24.43333333,286.3333333,83,3,4.766666667,6.066666667,10,636198,1.21531276
5,440640,1988,37.33333333,24.96666667,458.3333333,79.66666667,1.8,5.333333333,6.266666667,9,474930,1.077818627
6,151090,1988,37.63333333,23.43333333,208.3333333,72.66666667,1.166666667,4.066666667,6.5,37,157514,1.042517705
7,342290,1988,38.9,24.63333333,370.6666667,81,3.366666667,4.533333333,6.566666667,9,397674,1.161804318
8,325800,1988,38.33333333,25.23333333,329.3333333,78,4.566666667,5.366666667,5.933333333,7,442401,1.357891344
9,105940,1988,37.26666667,25.33333333,319,82,2.366666667,5.1,6.333333333,4,99819,0.942222012
10,233660,1988,35.13333333,24.4,471.6666667,82.66666667,2.633333333,5.2,4.966666667,19,240623,1.029799709
11,275450,1988,34.83333333,24.63333333,372.6666667,83,1.7,4.533333333,6.133333333,6,270236,0.981070975
12,223340,1988,35.83333333,24.26666667,218.6666667,76.66666667,2.3,4.433333333,6.9,14,270793,1.212469777
13,6720,1988,35.46666667,25.33333333,343.6666667,85,2.866666667,4.9,3.5,3,4530,0.674107143
14,379345,1988,40.23333333,23.76666667,202,76.66666667,2.566666667,4.433333333,6.733333333,20,381481,1.005630758
15,11520,1988,35.23333333,24.2,432,78.66666667,0.9,3.966666667,5.666666667,63,10940,0.949652778
16,458555,1988,36.46666667,23.66666667,273,80.66666667,2.533333333,4.4,6.366666667,34,484272,1.056082695
17,697730,1988,35.56666667,22.63333333,800.3333333,82.66666667,1.733333333,5.766666667,5.1,35,474064,0.679437605
18,220720,1988,37.13333333,24.23333333,340,79.33333333,2.666666667,4.733333333,5.633333333,10,261749,1.185887097
1,149460,1989,35.16666667,25.46666667,153,83.66666667,1.733333333,4.766666667,7.433333333,4,166768,1.115803559
2,420520,1989,39.8,24.13333333,127.6666667,75,2.266666667,3.5,6.766666667,20,1034936,2.461086274
3,286370,1989,34.6,25.16666667,193,77.66666667,5.666666667,4.433333333,7.266666667,6,319956,1.117281838
4,520140,1989,35.3,24.63333333,198.3333333,83.66666667,2.7,4.466666667,6.766666667,10,653339,1.256082978
5,482740,1989,38.1,25.73333333,210.6666667,76,2.466666667,4.433333333,7.2,9,564625,1.169625471
6,155710,1989,39.13333333,23.4,220.3333333,66.66666667,1.333333333,3.2,6.733333333,37,183115,1.176000257
7,296890,1989,38.16666667,24.96666667,209.6666667,79,3.6,3.7,7.2,9,387340,1.304658291
8,281470,1989,39.43333333,25.26666667,133.6666667,75.66666667,3.9,4.433333333,6.8,7,349145,1.240434149
9,104980,1989,38.06666667,25.33333333,165.3333333,79.33333333,2.566666667,4.166666667,7.433333333,4,100166,0.954143646
10,256040,1989,36.8,24.63333333,193.3333333,80,2.233333333,4.666666667,6,19,266626,1.041345102
11,300880,1989,36.4,25.2,204,79.33333333,1.333333333,4.1,6.566666667,6,347161,1.153818798
12,243220,1989,40.2,24.06666667,81,70,2.433333333,3.466666667,7.033333333,14,300192,1.234240605
13,4740,1989,35.1,25.6,203.3333333,82.33333333,2.4,4.3,5.666666667,3,3262,0.688185654
14,426890,1989,40.8,23.96666667,138.6666667,69.66666667,2.366666667,3.533333333,7.033333333,20,461625,1.081367565
15,12660,1989,35.83333333,24.86666667,204.6666667,75,1.233333333,3.833333333,5.866666667,63,124230,9.812796209
16,430890,1989,38.16666667,23.3,184.6666667,74,2.6,3.8,6.566666667,34,509068,1.181433777
17,694050,1989,35.66666667,23.26666667,608.6666667,79.66666667,1.4,5.4,5.666666667,35,435081,0.626872704
18,223730,1989,38.23333333,24.66666667,193.6666667,76.66666667,2.133333333,3.233333333,6.366666667,10,281111,1.256474322
1,156200,1990,36.33333333,24.2,292.3333333,85.33333333,1.333333333,5.5,6.133333333,4,161080,1.031241997
2,450460,1990,35.93333333,23.66666667,237,83.33333333,2.233333333,4.533333333,6.3,20,522340,1.159570217
3,298570,1990,33.73333333,24.13333333,374.3333333,79.33333333,3.633333333,5.2,5.9,6,216736,0.725913521
4,499010,1990,33.86666667,23.7,297.3333333,85,1.533333333,4.666666667,6.133333333,10,612178,1.226785034
5,499730,1990,34.7,24.8,195,80,2.1,5.2,6.9,9,640221,1.281133812
6,152550,1990,35.66666667,23.4,253,80.33333333,1.333333333,4.5,6.466666667,37,187271,1.227604064
7,297360,1990,34.96666667,24.2,253.3333333,83.33333333,2.7,4.7,7.033333333,9,384640,1.293516277
8,276460,1990,36.26666667,24.76666667,174,80.33333333,3.5,5.066666667,6.566666667,7,392565,1.419970339
9,113390,1990,36.43333333,25,193.3333333,82,1.966666667,4.733333333,6.566666667,4,110550,0.9749537
10,262890,1990,34.7,23.13333333,345,83.66666667,1.633333333,5.1,5.4,19,300666,1.143695082
11,329260,1990,34.16666667,24.73333333,430.6666667,83,1.233333333,4.666666667,5.666666667,6,354502,1.07666282
12,238550,1990,36.23333333,24,213.6666667,79,2,4.566666667,6.5,14,304987,1.278503458
13,6420,1990,34.56666667,25.2,235,85.66666667,1.7,4.966666667,4.8,3,4133,0.64376947
14,420130,1990,37.26666667,23.43333333,220.3333333,79.66666667,2.166666667,4.5,6.833333333,20,565165,1.345214576
15,12480,1990,34.83333333,23.53333333,269,79.66666667,1.1,4.366666667,6.2,63,11210,0.898237179
16,442790,1990,35.23333333,23.26666667,293.6666667,82.66666667,2.033333333,5.033333333,5.933333333,34,498993,1.126929244
17,708420,1990,34.8,22.66666667,550.3333333,82.33333333,1.633333333,6.133333333,4.433333333,35,514955,0.726906355
18,214630,1990,34.8,23.83333333,191.6666667,81.33333333,1.966666667,4.433333333,5.866666667,10,262272,1.221972697
1,148560,1991,34.63333333,24.63333333,268.6666667,85,1.766666667,5.633333333,5.566666667,4,161400,1.086429725
2,458600,1991,36.96666667,23.43333333,234.6666667,82.66666667,1.9,5.033333333,5.333333333,20,540010,1.177518535
3,305820,1991,33.26666667,24.66666667,445.6666667,80.66666667,3.8,5.133333333,6.566666667,6,323902,1.059126283
4,543480,1991,34.5,23.6,346.6666667,87.33333333,2.266666667,5.366666667,4.666666667,10,678989,1.249335762
5,485920,1991,35.33333333,24.53333333,300.6666667,77.66666667,2.033333333,5.366666667,6.9,9,624965,1.286147926
6,180480,1991,36.53333333,22.9,264.6666667,77.33333333,1.2,4.866666667,6.133333333,37,225675,1.250415559
7,282460,1991,36.33333333,23.93333333,235,82,2.733333333,4.766666667,5.666666667,9,331266,1.172789067
8,287380,1991,37.53333333,25.03333333,215.6666667,78,3.566666667,5.033333333,5.933333333,7,405010,1.409318672
9,137350,1991,36.23333333,25.33333333,183.3333333,81.33333333,2.366666667,4.733333333,6.1,4,129135,0.940189297
10,276200,1991,34.76666667,21.46666667,453,83.66666667,1.766666667,5.5,3.8,19,324387,1.174464156
11,344000,1991,33.83333333,24.7,447.6666667,83.33333333,1.433333333,4.666666667,4.366666667,6,401957,1.168479651
12,245870,1991,38.3,24.26666667,191.6666667,76.66666667,2,4.566666667,6.1,14,315183,1.281909139
13,12550,1991,34.53333333,25.43333333,327.3333333,83.66666667,1.833333333,4.866666667,5.066666667,3,11827,0.942390438
14,427680,1991,38.53333333,23.96666667,129.3333333,75.66666667,2.066666667,4.466666667,6.333333333,20,576188,1.347240928
15,14540,1991,35.13333333,23.4,426,79.33333333,1.4,4.866666667,5.166666667,63,14285,0.982462173
16,443380,1991,35.26666667,22.86666667,287,82,2.133333333,5.433333333,4.3,34,520135,1.173113356
17,748640,1991,33.86666667,21.8,893,84.66666667,1.666666667,6.533333333,3.166666667,35,590088,0.788213293
18,217930,1991,35.76666667,23.36666667,291,80.66666667,2.466666667,4.6,4.9,10,270143,1.239586106
1,118930,1992,36.1,25.03333333,132,83.33333333,1.466666667,4.166666667,6.866666667,4,136829,1.150500294
2,450140,1992,37.4,23.56666667,124,75.33333333,2.266666667,3.266666667,7.4,20,555498,1.234056071
3,307400,1992,35.4,24.96666667,233,79.33333333,3.633333333,4.366666667,6.333333333,6,311369,1.012911516
4,561330,1992,36.23333333,23.96666667,145.6666667,83,2.5,3.6,6.833333333,10,672883,1.198729802
5,502710,1992,37.06666667,25.23333333,103.3333333,77.66666667,1.966666667,3.8,7.333333333,9,609125,1.21168268
6,149300,1992,38.56666667,22.9,101.3333333,71.66666667,1.433333333,3.466666667,6.933333333,37,190038,1.272860013
7,232260,1992,38.23333333,23.73333333,153,75,2.2,3.566666667,7.166666667,9,290491,1.250714716
8,319190,1992,39.46666667,24.56666667,175.6666667,74.33333333,3,3.933333333,7.366666667,7,403302,1.263517027
9,156330,1992,37.8,24.3,117,78,2.266666667,3.366666667,7.7,4,176226,1.127269238
10,285290,1992,36.43333333,23.9,148.6666667,78,2.033333333,4,6.666666667,19,321102,1.12552841
11,283200,1992,35.63333333,25.1,169.3333333,81,1.333333333,3.366666667,5.9,6,271124,0.957358757
12,242040,1992,40.36666667,24.36666667,74.33333333,68.66666667,2.066666667,3.4,7.766666667,14,281243,1.161969096
13,14000,1992,35.76666667,25.3,293.3333333,83,1.433333333,3.633333333,6.233333333,3,13514,0.965285714
14,448720,1992,40.96666667,23.96666667,73,67.33333333,2.133333333,3.1,8.1,20,592182,1.319713853
15,12870,1992,37.63333333,23.96666667,198.6666667,75.66666667,1.166666667,3.466666667,6.966666667,63,12808,0.995182595
16,467010,1992,36.3,22.83333333,227.3333333,77,1.933333333,4.333333333,7.133333333,34,567634,1.215464337
17,684270,1992,35.3,21.5,446.3333333,80.33333333,1.3,5.1,5.833333333,35,503491,0.735807503
18,221360,1992,37.66666667,23.96666667,174.6666667,75.33333333,1.8,3.433333333,6.9,10,275147,1.242984279
1,99780,1993,34.96666667,23.96666667,317.3333333,86.33333333,1.633333333,5.066666667,6.866666667,4,110616,1.108598918
2,447690,1993,35.73333333,23.06666667,264,80,2.133333333,4.566666667,6.2,20,570026,1.273260515
3,278530,1993,34,23.4,516,81.66666667,3.433333333,4.466666667,6.166666667,6,299629,1.075751266
4,551140,1993,34.83333333,23.46666667,438.6666667,86,1.9,4.9,6.333333333,10,694951,1.260933701
5,487660,1993,35.43333333,23.96666667,385,77.33333333,1.633333333,5.2,6.5,9,600549,1.231491203
6,223960,1993,35.83333333,22.56666667,295,78,1.233333333,4.466666667,6.533333333,37,294548,1.315181282
7,202500,1993,35.63333333,22.93333333,274.6666667,80.66666667,2.366666667,4.9,6.5,9,240678,1.188533333
8,276850,1993,36.63333333,24.33333333,238.6666667,80,2.9,4.566666667,6.5,7,358801,1.296012281
9,124470,1993,35.8,24.63333333,306,81,2.5,4.533333333,6.933333333,4,124968,1.004000964
10,274730,1993,34.5,23.1,460,81.33333333,2.1,5.266666667,5.433333333,19,314312,1.144076002
11,272560,1993,34,24.5,388.6666667,83.33333333,1.566666667,4.8,5.166666667,6,262779,0.964114323
12,208980,1993,36.96666667,23.6,208.3333333,78.33333333,2.066666667,4.8,6.766666667,14,286192,1.369470763
13,15910,1993,34.53333333,24.8,311.3333333,83.33333333,1.7,4.866666667,4.8,3,16027,1.007353865
14,469080,1993,38.8,23.4,204.3333333,76,2,4.666666667,6.633333333,20,643903,1.372693357
15,14650,1993,35.03333333,22.1,465.6666667,79.33333333,1.033333333,4.433333333,6.166666667,63,15895,1.084982935
16,490320,1993,35.26666667,22.46666667,295,83,1.633333333,4.933333333,6.233333333,34,389677,0.79474017
17,751980,1993,35,22,634.6666667,82.33333333,1.6,5.966666667,4.7,35,587057,0.780681667
18,221450,1993,35.63333333,23.23333333,349.6666667,81.66666667,1.8,4.9,6.266666667,10,291979,1.318487243
1,76400,1994,36.06666667,24.56666667,283.3333333,83,1,4.7,6.266666667,4,72598,0.950235602
2,473210,1994,38.53333333,24.2,165.6666667,77,1.766666667,4.533333333,6.566666667,20,597496,1.262644492
3,276670,1994,34.6,24.86666667,350.3333333,80,3.733333333,4.433333333,5.766666667,6,296521,1.071749738
4,566320,1994,35.5,24.26666667,255.3333333,83.33333333,1.966666667,4.433333333,5.566666667,10,629165,1.110970829
5,464590,1994,36.16666667,24.83333333,240.3333333,75.66666667,1.566666667,4.533333333,6.4,9,531115,1.14319077
6,268070,1994,38.43333333,23.63333333,163.3333333,72.33333333,1.133333333,4,6.6,37,299982,1.119043533
7,199710,1994,36.66666667,24.16666667,196.3333333,78.33333333,1.9,4.066666667,6.766666667,9,220902,1.106113865
8,325530,1994,39.3,24.9,197,76,2.7,4.7,6.366666667,7,401902,1.234608177
9,119980,1994,37.5,25.03333333,153,79.33333333,2,4.033333333,6.533333333,4,126390,1.053425571
10,280890,1994,35.83333333,24.1,176.6666667,79.66666667,2.3,4.833333333,5.633333333,19,283150,1.008045854
11,215060,1994,35.46666667,25.36666667,506,79.66666667,2,4.333333333,5.966666667,6,205073,0.953561797
12,230500,1994,39.96666667,24.5,174,72.66666667,1.8,4.566666667,7,14,275930,1.197093275
13,19790,1994,36.1,25.26666667,365,83,1.133333333,4.7,4.766666667,3,21528,1.087822132
14,507230,1994,40.16666667,24.63333333,127.6666667,73.66666667,1.566666667,4.2,7,20,632086,1.246152633
15,12650,1994,36.53333333,23.86666667,189,77,0.866666667,4.433333333,6.2,63,12345,0.975889328
16,555840,1994,36.83333333,23.53333333,229.3333333,75.66666667,2.333333333,4.633333333,6.766666667,34,672519,1.209914724
17,746420,1994,35.2,23,413,79.33333333,1.633333333,5.7,5.4,35,567259,0.759972937
18,219040,1994,36.76666667,23.76666667,303.6666667,81,1.7,4.366666667,6.1,10,267288,1.22027027
1,82120,1995,36.5,25.56666667,271,82.33333333,1.3,4.633333333,6.1,4,85329,1.039076961
2,473780,1995,38.43333333,25.26666667,195.3333333,76.33333333,1.933333333,4.3,6.433333333,20,611418,1.290510363
3,277930,1995,35.53333333,25.86666667,226,79.33333333,4.633333333,4.4,6.466666667,6,331045,1.191109272
4,578250,1995,35.53333333,23.93333333,253.6666667,83.66666667,2.6,4.633333333,5.066666667,10,676520,1.169943796
5,477460,1995,37.86666667,25.93333333,196.3333333,73.33333333,1.433333333,4.633333333,6.6,9,590562,1.236882671
6,282310,1995,39.73333333,24.2,113.6666667,68.66666667,0.866666667,3.866666667,6.2,37,323902,1.147327406
7,203760,1995,38.06666667,25.56666667,240.3333333,74.66666667,2.8,4.266666667,6.4,9,242364,1.189458186
8,362610,1995,40.03333333,25.96666667,96.33333333,74.66666667,3.633333333,4.6,6,7,467423,1.289051598
9,121880,1995,37.93333333,26.03333333,169,78.33333333,1.766666667,3.7,6.2,4,132839,1.089916311
10,291940,1995,36.23333333,24.66666667,310.3333333,78,2.333333333,4.633333333,5.8,19,319151,1.093207508
11,231690,1995,35.7,25.73333333,293.6666667,79.66666667,2,4.333333333,6.033333333,6,256331,1.106353317
12,244240,1995,41.1,25.53333333,107.6666667,68.66666667,2.233333333,4.533333333,6.633333333,14,322117,1.318854406
13,21220,1995,35.83333333,25.83333333,364.3333333,83.33333333,1.9,4.633333333,5.2,3,23699,1.116823751
14,535400,1995,41.36666667,25.36666667,130,70.33333333,1.3,4.033333333,6.433333333,20,704839,1.316471797
15,12390,1995,38.16666667,25,291,73.33333333,1.433333333,4.466666667,6.666666667,63,13337,1.076432607
16,581360,1995,37.23333333,23.9,176,76.33333333,2.1,4.666666667,6,34,730159,1.255949842
17,776160,1995,36.23333333,23.53333333,478.3333333,79,1.366666667,6.133333333,5.7,35,612862,0.789607813
18,240270,1995,38.36666667,25,199.6666667,78,1.8,4.3,5.933333333,10,287173,1.195209556
1,89200,1996,36.23333333,24.66666667,224.6666667,84.33333333,1.766666667,4.533333333,6.6,4,97124,1.088834081
2,478300,1996,37.93333333,24.4,289.3333333,77,1.4,4.2,7,20,631149,1.319567217
3,264100,1996,35.2,24.93333333,320.3333333,80.66666667,4.366666667,4.366666667,6.7,6,276779,1.04800833
4,584280,1996,35.9,24.26666667,314.3333333,84,2.466666667,4.366666667,7.033333333,10,701234,1.200167728
5,483470,1996,36.8,25.03333333,250,77,1.066666667,4.5,6.4,9,609334,1.260334664
6,271920,1996,38.33333333,22.96666667,141.6666667,74.33333333,0.833333333,3.766666667,7.933333333,37,320055,1.177018976
7,200610,1996,37.93333333,24.6,260.3333333,78,2.5,2.733333333,7.133333333,9,267806,1.334958377
8,370730,1996,39,24.4,195.3333333,78.33333333,2.266666667,4.466666667,7.033333333,7,493393,1.330868826
9,130690,1996,37.53333333,24.83333333,211.3333333,82.33333333,1.733333333,4.1,7.3,4,148459,1.135962966
10,305960,1996,35.73333333,24.13333333,138,80,2.1,4.6,5.733333333,19,366507,1.197891881
11,230070,1996,35.53333333,24.86666667,317.3333333,82.33333333,1.733333333,4.2,6.9,6,268754,1.168140131
12,250780,1996,39.56666667,24.46666667,166,74.33333333,1.7,4.4,7.533333333,14,332963,1.327709546
13,22230,1996,36.06666667,24.93333333,398,85.33333333,2.4,3.2,4.6,3,28505,1.282276203
14,540160,1996,39.96666667,24.3,150.6666667,73.33333333,1.2,3.833333333,7.3,20,715189,1.324031768
15,13490,1996,35.46666667,23.7,323.6666667,80,1.3,4.4,7.166666667,63,14903,1.104744255
16,594270,1996,36.9,23.06666667,222.3333333,78.66666667,1.766666667,4.333333333,7,34,758841,1.276929678
17,731670,1996,36.06666667,23.03333333,509.6666667,82.33333333,1.333333333,5.733333333,5.3,35,626806,0.856678557
18,251910,1996,37,24.13333333,212.6666667,79.33333333,1.566666667,3.633333333,7.066666667,10,312317,1.239795959
1,97140,1997,35.4,23.4,214.3333333,84.66666667,1.6,5.433333333,6.366666667,4,105634,1.087440807
2,491320,1997,37.33333333,23.36666667,150,79.66666667,1.466666667,4.666666667,7.5,20,652358,1.327766018
3,295450,1997,34.63333333,24.23333333,244,80.66666667,3.466666667,4.833333333,5.966666667,6,319107,1.080071078
4,553210,1997,34.4,22.4,236.3333333,83.66666667,1.933333333,4.6,6.266666667,10,703946,1.27247519
5,497840,1997,35.46666667,23.86666667,177.6666667,78,0.833333333,4.333333333,6.833333333,9,671218,1.348260485
6,281960,1997,37.4,22.9,218.3333333,76,0.7,3.533333333,7.533333333,37,345232,1.224400624
7,209530,1997,36.6,23.33333333,196.3333333,79,2.033333333,4.266666667,7.233333333,9,277341,1.323633847
8,445950,1997,38.03333333,23.63333333,137,78.33333333,2.5,4.633333333,7.033333333,7,653956,1.466433457
9,132150,1997,36.2,23.76666667,159.6666667,79,1.733333333,4.233333333,6.7,4,152284,1.15235717
10,322650,1997,34.46666667,22.83333333,233,81.33333333,2.133333333,4.966666667,6.433333333,19,420872,1.304422749
11,247870,1997,35.2,23.9,157.3333333,81.66666667,1.166666667,4.3,6.5,6,289587,1.168301932
12,253920,1997,38.53333333,23.26666667,147,77.66666667,1.566666667,4.533333333,7.633333333,14,338530,1.333215186
13,24210,1997,34.9,23.66666667,242.6666667,85,1.5,4.833333333,5.166666667,3,31426,1.298058653
14,549750,1997,38.83333333,23.4,117,75,1.466666667,4.266666667,8,20,763636,1.389060482
15,14600,1997,35.7,22.56666667,250,80,1.066666667,4.533333333,6.4,63,16137,1.105273973
16,612520,1997,35.4,22.43333333,206.3333333,81.33333333,1.6,4.766666667,7.133333333,34,828551,1.352692157
17,732300,1997,35.4,21.9,437.6666667,80.66666667,1.633333333,6.033333333,5.6,35,659401,0.900452001
18,256470,1997,36,22.96666667,224.6666667,81.66666667,1.466666667,4.933333333,6.4,10,332765,1.297481187
1,157880,1998,35.86666667,24.26666667,212.6666667,83.66666667,1.7,4.9,5.3,4,194350,1.230998227
2,571510,1998,38.7,24.66666667,198,80.66666667,1.533333333,4.666666667,6.8,20,705100,1.233749191
3,352130,1998,36,25.26666667,234,81.66666667,3.1,4.7,6.533333333,6,376170,1.068270241
4,634390,1998,35.43333333,24,230.3333333,84.66666667,2,4.7,6.1,10,802910,1.265641009
5,504440,1998,36.33333333,25.43333333,224.6666667,78,0.9,4.766666667,6.633333333,9,678180,1.344421537
6,463010,1998,38.2,24.13333333,179,80.33333333,0.633333333,3.9,7.466666667,37,510360,1.10226561
7,248380,1998,37.23333333,24.93333333,176.3333333,81.66666667,2.7,4.266666667,6.6,9,342800,1.380143329
8,547570,1998,37.8,25.36666667,169.6666667,80.66666667,2.033333333,4.6,6.533333333,7,732810,1.338294647
9,193360,1998,36.83333333,25.7,147,79.33333333,1.633333333,4.166666667,6.6,4,214930,1.111553579
10,406950,1998,36,24.53333333,212,83,1.833333333,4.966666667,5.333333333,19,492110,1.209264037
11,251120,1998,35.56666667,25.33333333,222,84.33333333,1.666666667,4.3,6.4,6,321060,1.278512265
12,349930,1998,39.13333333,24.63333333,159.6666667,78.66666667,1.766666667,4.566666667,7.233333333,14,467500,1.335981482
13,13400,1998,35.46666667,25.46666667,212.6666667,84.33333333,1.966666667,4.733333333,5.2,3,13660,1.019402985
14,688320,1998,41.03333333,24.83333333,84.66666667,77.33333333,1.433333333,4.466666667,7.166666667,20,914820,1.329062064
15,14050,1998,35.76666667,23.96666667,369.6666667,80.66666667,0.933333333,4.7,6.6,63,13870,0.987188612
16,814880,1998,37.4,23.86666667,236,82.33333333,1.333333333,4.733333333,6.8,34,1036030,1.271389652
17,831270,1998,35.1,23.3,590.6666667,83,1.433333333,6.033333333,4.933333333,35,686350,0.825664345
18,301880,1998,37.46666667,24.36666667,233.3333333,82,1.833333333,5,6.533333333,10,304080,1.007287664
1,159660,1999,36.33333333,25.1,164,84.33333333,2,5.233333333,4.833333333,4,206120,1.290993361
2,583460,1999,37.06666667,25.33333333,173.3333333,80,1.433333333,4.366666667,6.066666667,20,708770,1.214770507
3,328010,1999,35,25.16666667,447.3333333,82.66666667,3.333333333,4.766666667,5.866666667,6,362880,1.106307735
4,658750,1999,35.96666667,24.93333333,195.3333333,84,1.8,4.466666667,6.766666667,10,849410,1.289426945
5,573180,1999,37.23333333,25.86666667,265.6666667,77,0.866666667,4.766666667,6.3,9,736570,1.285058795
6,493730,1999,37.86666667,24.46666667,239.3333333,82.66666667,0.733333333,4.433333333,6.433333333,37,547180,1.10825755
7,323200,1999,37.73333333,25.26666667,200.6666667,80.66666667,2.466666667,3.933333333,6.6,9,456050,1.411045792
8,616730,1999,39.53333333,25.56666667,135.6666667,78,3.233333333,4.6,6.833333333,7,811770,1.316248601
9,205900,1999,37.43333333,25.76666667,123.6666667,80.33333333,1.9,4.166666667,6.9,4,234800,1.140359398
10,478340,1999,35.8,24.86666667,244.6666667,82.33333333,1.933333333,4.7,5.333333333,19,602130,1.258790818
11,256650,1999,36.13333333,25.1,364,83,1.5,4.3,6.2,6,326330,1.271498149
12,361850,1999,39,25.6,197,76.66666667,1.8,4.266666667,6.6,14,458180,1.266215283
13,3230,1999,36.5,25.5,273,83.66666667,1.666666667,4.833333333,4.766666667,3,3730,1.154798762
14,728620,1999,40.43333333,25.63333333,167,77.66666667,1.466666667,4.166666667,6.766666667,20,955430,1.311287091
15,13110,1999,37.4,24.66666667,406.3333333,80,1.633333333,5.166666667,6.033333333,63,12930,0.986270023
16,801070,1999,36.43333333,24.3,337,84,1.4,5.066666667,5.533333333,34,1015910,1.268191294
17,783590,1999,35.96666667,23.9,470,82,1.3,5.733333333,5.333333333,35,709800,0.905830855
18,323240,1999,37.06666667,25.13333333,137.6666667,81,1.766666667,4.8,6.133333333,10,388080,1.200593986
1,175530,2000,35.46666667,24.16666667,221,84.33333333,1.766666667,5.666666667,4.2,4,226300,1.289238307
2,588200,2000,36.9,24.36666667,226.6666667,80.66666667,1.366666667,5.066666667,5.5,20,719120,1.222577355
3,327860,2000,34.5,24.33333333,439.3333333,83.66666667,3.066666667,4.9,5.966666667,6,360410,1.099280181
