District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
41859,820325,1983,34.75,26.3,487.5,84,1,5.95,5.35,34,275110,0.33536708
41891,476845,1983,34.95,25.35,905,87.5,0.8,6.8,4.3,35,175600,0.368253835
41950,439460,1984,34,25.25,439.5,90,1.2,7,3.85,4,144967,0.329875302
41883,217360,1984,34.1,26,351.5,86.5,1.7,5.5,4.75,20,94717,0.43576095
41978,180025,1984,34,24.45,564,85,5.95,6.8,4.5,6,110965,0.616386613
41933,406795,1984,35.25,25.25,420,86,3.4,5.7,4.8,10,178169,0.437982276
41923,385010,1984,33.95,26.1,502.5,86,1.3,6.35,4.25,9,159694,0.414778837
41863,433295,1984,34.75,25.25,370,83,1.05,6.05,4.748,37,194113,0.447992707
41929,467190,1984,34,25.5,312.5,85.5,1.75,5.6,4.694827586,9,107464,0.230022047
41936,443880,1984,34.25,25.65,306,87.5,3.6,6.4,3.3,7,161406,0.363625304
41947,73860,1984,33.75,26.05,393,89.5,3.7,7.3,3.8,4,28084,0.380232873
41886,473915,1984,34.5,26,473,84.5,2.15,6.6,3.3,19,215394,0.454499225
41953,281960,1984,34.65,24.9,1306.5,88,1.8,5.9,4.10862069,6,141752,0.502737977
41907,369935,1984,35.75,25.85,284.5,83,2,6.1,4.632758621,14,104791,0.283268682
41960,186595,1984,32.85,25.8,519.5,88.5,3,5.9,3.374137931,3,57150,0.306278303
41895,520520,1984,34.35,25.6,307.5,88,2.85,6.2,4.2,20,180072,0.345946361
41966,15500,1984,33.85,24.55,372.5,83.5,0.8,6.65,4.246296296,63,9353,0.603419355
41859,841710,1984,34.9,25.8,594,86,1.85,6.15,4.4,34,275837,0.327710257
41891,393100,1984,35.75,24.8,578,85,1.1,6.95,4.1,35,157785,0.401386416
41950,478875,1985,34.75,25.6,299.5,91.5,1.5,6.75,4.25,4,171965,0.359102062
41883,178675,1985,34.15,25.95,199.5,86.5,1.5,5.6,4.05,20,84285,0.471722401
41978,160170,1985,32.95,24.7,650,85.5,6.5,6.15,4,6,103573,0.646644191
41933,413310,1985,35,25.3,276.5,85,3.1,5.65,4.65,10,160545,0.38843725
41923,282855,1985,34.5,26.25,289.5,84,1.5,6.3,5.1,9,123688,0.437284121
41863,382540,1985,34.85,25.9,381,83,1.05,5.95,4.748,37,169910,0.444162702
41929,560900,1985,33.75,25.85,215.5,86.5,2.15,4.95,4.5,9,149845,0.267151007
41936,396590,1985,34.7,25.45,275.5,87.5,2.65,6.35,4.1,7,156665,0.395030132
41947,83680,1985,34.35,26.05,252.5,87.5,3.3,6.75,3.9,4,32150,0.384201721
41886,440630,1985,33.7,26.15,250.5,84,2.05,6.55,3.9,19,217721,0.494112975
41953,314540,1985,33.45,24.8,664,87.5,1.95,5.9,4,6,149770,0.476155656
41907,340350,1985,34.5,25.75,201,82.5,2.5,5.75,4.95,14,103930,0.305362127
41960,207760,1985,33.9,25.9,319,88.5,2.2,6.45,3,3,70645,0.340031767
41895,434905,1985,34.3,25.65,210,87.5,2.55,5.8,4.4,20,154829,0.356006484
41966,14280,1985,34.2,24.4,467,85,1.1,6.3,4.246296296,63,9796,0.685994398
41859,791700,1985,34.75,25.75,550.5,86.5,1.5,6.2,4.5,34,290305,0.366685613
41891,417490,1985,34.7,24.7,526,86.5,1,6.85,4.1,35,163149,0.390785408
41950,518090,1986,35.35,25.6,316.5,89,0.8,6.15,4.45,4,215605,0.416153564
41883,188455,1986,35.15,25.65,335.5,87,1.15,5.45,4.7,20,90920,0.482449391
41978,144595,1986,34,25.3,602.5,84,4.95,6.1,4.55,6,80500,0.556727411
41933,429945,1986,35.5,25.35,316.5,85,2.05,5.3,4.65,10,202280,0.470478782
41923,329715,1986,35.25,26.35,307,83.5,1.3,6.4,5.15,9,143855,0.436301048
41863,315110,1986,35.25,25.95,414.5,81.5,1.1,5.6,4.748,37,145675,0.46229888
41929,602530,1986,34.5,25.8,283,85.5,1.8,5,4.5,9,211660,0.351285413
41936,532090,1986,35.2,24.9,271.5,86,2.8,5.85,4.35,7,240375,0.451756282
41947,84365,1986,35.6,25.5,302.5,87,1.5,6.1,4,4,37430,0.443667398
41886,430700,1986,34.9,26.2,494.5,82.5,2.55,6.65,3.85,19,206995,0.480601347
41953,441345,1986,34.25,25.45,516,87,1.45,5.75,3.65,6,204515,0.463390318
41907,262040,1986,34.9,25.2,285,86,2.95,5.75,4.4,14,97380,0.371622653
41960,258005,1986,34.65,25.75,73.5,88,2.15,5.65,2.9,3,88220,0.341931358
41895,384145,1986,34.75,25.9,250,85.5,2.5,6,5,20,168770,0.439339312
41966,14250,1986,34.35,24.35,625.5,85,0.85,6.25,4.246296296,63,9020,0.632982456
41859,615535,1986,35.3,25.55,390,85,1.45,6.05,4.5,34,245305,0.398523236
41891,473830,1986,35.55,23.35,616,87.5,1.3,6.8,3.65,35,230180,0.485786041
41950,576285,1987,33.9,25.4,625.5,92,0.9,6.7,2.7,4,92870,0.161152902
41883,77900,1987,35.55,25.95,574,89,1.55,6,3.35,20,26423,0.339191271
41978,170545,1987,33.85,25,939.5,87,5.85,6.65,4.5,6,50050,0.293470931
41933,454210,1987,33.7,25.85,389.5,88,2.65,6.25,4.45,10,91399,0.201226305
41923,283530,1987,34.4,26.45,494,86,1.7,6.35,4,9,35201,0.124152647
41863,340840,1987,34.6,25.5,997,87,1.35,6.6,4.748,37,54713,0.160524
41929,649690,1987,33.65,26.05,380.5,87.5,2.55,6.3,4,9,31419,0.048359987
41936,552800,1987,35.25,26.1,544.5,88.5,3,6.5,2.7,7,63365,0.114625543
41947,102505,1987,35.9,25.6,507.5,88.5,1.7,6.6,3.6,4,17695,0.172625726
41886,446685,1987,33.95,26.3,444.5,87,2.45,6.45,3.3,19,111629,0.249905414
41953,358530,1987,33,25.4,1056.5,89.5,1.8,6.6,3.1,6,76482,0.213321061
41907,206465,1987,35.15,25.75,528,86.5,2.15,5.95,4.2,14,9750,0.0472235
41960,298585,1987,34.6,26.35,141,89,2.1,6.25,1.8,3,27632,0.092543162
41895,295115,1987,36.1,25.7,444,89,2.2,6.3,3.5,20,26431,0.089561696
