District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
6,850635,1979,27.56666667,12.86666667,2.666666667,74.66666667,0.433333333,0.866666667,6.554666667,37,433165,0.509225461
7,660130,1979,29.3,16.66666667,25.33333333,75.66666667,0.2,1.033333333,7.313793103,9,206400,0.312665687
8,645155,1979,30.16666667,15.5,20,71,0.966666667,1.566666667,7.6,7,307630,0.476831149
9,977685,1979,30.66666667,18.1,10.33333333,74.33333333,0.333333333,0.966666667,7.49,4,495335,0.506640687
11,776810,1979,30.16666667,17.26666667,28.66666667,70,0.6,1.4,7.306896552,6,359670,0.463008973
12,517465,1979,30.76666667,14.13333333,18.66666667,72.66666667,0.566666667,1.4,7.026436782,14,196795,0.380305914
13,659360,1979,29.03333333,17.53333333,30.66666667,77.33333333,0.6,0.933333333,6.843678161,3,303785,0.460727069
14,1045610,1979,29.53333333,15.3,28.33333333,75.66666667,0.9,1.233333333,7.833333333,20,471925,0.45133941
15,69010,1979,29.3,18.93333333,42.33333333,78.33333333,1.1,2.9,7.448148148,63,301500,4.368932039
16,1341590,1979,27.43333333,14.2,15.33333333,76.66666667,0.366666667,0.966666667,7.766666667,34,797575,0.59449981
17,1098550,1979,28.7,15.43333333,13,75.33333333,1,1.566666667,8.066666667,35,492030,0.447890401
1,926545,1980,29.5,14.83333333,8,77.33333333,0.433333333,1.333333333,8.5,4,455425,0.491530363
2,623220,1980,30,15.03333333,10.66666667,74.66666667,0.633333333,1.133333333,8.6,20,389105,0.624346138
3,554020,1980,29.86667,16.6,8.333333,72,1.266667,1.366667,8.366667,6,439475,0.793247536
4,915980,1980,29.7,14.36666667,6,74,0.6,1.1,7.367676768,10,505480,0.55184611
5,655420,1980,29.46666667,15.33333333,3.333333333,69.66666667,0.3,1.566666667,7.9,9,337585,0.515066675
6,884660,1980,27.63333333,13.06666667,10.33333333,74.66666667,1.2,1.466666667,6.554666667,37,497605,0.562481631
7,686535,1980,29.13333333,15.5,10.66666667,74.33333333,0.4,1,7.313793103,9,193680,0.282112347
8,668185,1980,30.63333333,14.3,2.666666667,68.66666667,0.933333333,1.7,7.466666667,7,293055,0.438583626
9,989470,1980,29.56666667,15.13333333,8,77.33333333,0.9,1.4,7.49,4,508675,0.51408835
11,747285,1980,31.2,16.46666667,37,71,0.033333333,1.166666667,7.306896552,6,419850,0.561833838
12,533160,1980,28.53333333,14.23333333,10,72.33333333,0.7,1.433333333,7.026436782,14,197995,0.371361317
13,685735,1980,29.03333333,16.76666667,27.33333333,75.66666667,1.2,1.766666667,6.843678161,3,336925,0.491334116
14,1087435,1980,28.6,14.03333333,23.66666667,72.33333333,0.933333333,0.966666667,7.666666667,20,515835,0.474359387
15,60425,1980,28.8,18.03333333,0.333333333,79.66666667,0.6,2.5,7.448148148,63,54790,0.906743897
16,1395255,1980,28.03333333,14.3,6.666666667,75.33333333,0.433333333,1.366666667,9.066666667,34,851910,0.610576561
17,1142490,1980,29.5,15.16666667,7,72,1,1.3,8.8,35,568470,0.497571095
1,922570,1981,30.43333333,14.33333333,11,75.33333333,0.366666667,1.233333333,8.166666667,4,405310,0.439327097
2,620545,1981,30.8,14,27.33333333,74,0.633333333,0.933333333,8.466666667,20,351155,0.565881604
3,551645,1981,29.83333,16.6,2,72.33333,1.333333,1.3,8.1,6,352320,0.638671609
4,912050,1981,30.56666667,13.9,9,72.33333333,0.433333333,0.8,8.1,10,441920,0.484534839
5,652610,1981,30.73333333,14.66666667,14.66666667,68.66666667,0.333333333,1.2,7.766666667,9,315175,0.482945404
6,880865,1981,28.7,13.13333333,16.33333333,71.66666667,0.533333333,1.3,6.554666667,37,442845,0.502738785
7,683590,1981,30.3,14.83333333,30.66666667,73,0.3,0.733333333,7.313793103,9,210275,0.307603973
8,665235,1981,31.4,13.73333333,49.33333333,73.66666667,0.833333333,1.566666667,7.233333333,7,267640,0.402323991
9,985225,1981,30.63333333,14.83333333,21.66666667,75,0.966666667,1.2,7.49,4,465370,0.472348956
11,717150,1981,30.53333333,14.86666667,8,68,0.1,1,7.306896552,6,306850,0.427874224
12,530875,1981,30.36666667,13,16,70.66666667,0.4,0.766666667,7.026436782,14,227290,0.428142218
13,682795,1981,30.26666667,16.7,1,66.33333333,1.5,1.6,6.843678161,3,313075,0.458519761
14,1082770,1981,28.36666667,13.4,31.33333333,72,1.033333333,0.9,8.333333333,20,513660,0.474394377
15,87095,1981,30.13333333,18.3,8,78.33333333,1.5,2.866666667,7.448148148,63,50380,0.57844882
16,1389270,1981,28.43333333,13.33333333,15.66666667,78.33333333,0.533333333,1,9.2,34,821520,0.591332138
17,1137590,1981,30.96666667,15.26666667,8.666666667,70.66666667,1,1.366666667,8.266666667,35,509035,0.447467893
1,920925,1982,29.7,13.66666667,17.66666667,77,0.3,1.066666667,7.933333333,4,424030,0.460439232
2,636145,1982,29.03333333,13.66666667,6.333333333,74.33333333,0.633333333,1.033333333,7.166666667,20,356310,0.560108151
3,549115,1982,29.4,15.63333,16.33333,73.33333,1,0.933333,8.733333,6,403695,0.735173871
4,925195,1982,29,13.86666667,15.33333333,75.66666667,0.4,0.766666667,7.533333333,10,494835,0.534844006
5,650250,1982,29.13333333,14.66666667,21.66666667,73.66666667,0.3,1.333333333,7.5,9,315055,0.484513649
6,875150,1982,28,11.9,13.33333333,72.33333333,0.233333333,1.3,6.554666667,37,453675,0.518396846
7,714790,1982,28.63333333,14.7,40,74,0.2,0.666666667,7.313793103,9,227050,0.317645742
8,651930,1982,30.56666667,13.3,14,71.66666667,0.733333333,1.333333333,6.7,7,291130,0.446566349
9,989970,1982,29.5,14.46666667,27,76.66666667,1,0.933333333,7.49,4,493190,0.498186814
11,698420,1982,29.1,13.9,25.66666667,68.66666667,0.2,0.866666667,7.306896552,6,336245,0.481436671
12,520260,1982,31.26666667,12.43333333,27.66666667,71,0.533333333,0.9,7.026436782,14,228215,0.438655672
13,688520,1982,29.26666667,16.36666667,14,67,1.266666667,1.533333333,6.843678161,3,328275,0.476783536
14,1061115,1982,29.23333333,12.76666667,20.66666667,74,1.133333333,0.933333333,7.133333333,20,508275,0.479000862
